RegionName,Ciudad,Estado,Precio_Actual,Clasificacion,Confianza_%,Crecimiento_2025_%,Asequibilidad,Vacancia_%,Impulso_Mercado_%
40337,Jeffersonville,KY,187582,Estable,99.1,5.0,2.8,7.0,-3.9
62293,Trenton,IL,245179,Estable,99.1,5.1,2.5,1.8,-3.8
55321,Cokato,MN,318564,Estable,99.1,4.8,3.6,2.9,-5.4
63389,Winfield,MO,262010,Estable,99.1,3.6,2.6,1.5,-6.4
40023,Simpsonville,KY,514702,Estable,99.1,3.5,3.6,1.5,-7.4
18249,Sugarloaf,PA,293108,Estable,99.1,6.1,2.8,3.9,-4.9
55960,Oronoco,MN,514663,Estable,99.1,5.3,3.9,1.6,-3.9
46181,Trafalgar,IN,355787,Estable,99.1,5.0,3.8,0.7,-6.0
53508,Belleville,WI,413115,Estable,99.1,5.9,3.8,1.7,-2.7
74053,Oologah,OK,282278,Estable,99.1,4.3,3.0,1.6,-7.4
54667,Westby,WI,247927,Estable,99.1,3.7,3.3,3.3,-4.5
3858,Newton,NH,550615,Estable,99.1,4.1,3.7,1.2,-7.3
17728,Cogan Station,PA,266376,Estable,99.1,3.6,3.2,4.5,-3.6
6250,Mansfield,CT,340685,Estable,99.1,5.1,2.8,0.4,-1.9
48893,,MI,213985,Estable,99.1,4.6,2.9,10.6,-4.8
1770,Sherborn,MA,1169631,Estable,99.1,6.2,4.2,1.4,-3.5
43845,West Lafayette,OH,157771,Estable,99.1,5.2,2.7,3.5,-4.8
56143,Jackson,MN,197775,Estable,99.1,4.7,2.8,3.3,-6.8
73054,Luther,OK,283874,Estable,99.1,4.9,4.6,3.6,-9.0
56529,Dilworth,MN,280727,Estable,99.1,3.9,2.9,1.7,-4.2
43447,Millbury,OH,224423,Estable,99.1,3.4,2.6,4.4,-3.3
52068,Peosta,IA,406227,Estable,99.1,5.0,3.1,2.8,-5.1
56057,Le Center,MN,309880,Estable,99.1,5.1,3.5,3.1,-7.2
4222,Durham,ME,438877,Estable,99.1,5.3,4.0,0.8,-4.6
13667,Norfolk,NY,121079,Estable,99.1,5.3,1.9,6.3,-5.4
67025,Cheney,KS,256696,Estable,99.1,5.4,2.9,1.8,-5.1
54738,Eleva,WI,392061,Estable,99.1,3.8,3.9,2.0,-1.3
15135,McKeesport,PA,187922,Estable,99.1,3.5,2.2,4.4,-2.9
17301,Abbottstown,PA,309082,Estable,99.1,4.8,3.4,1.8,-2.7
52227,Ely,IA,354203,Estable,99.1,5.1,2.9,0.4,-5.5
68873,,NE,242584,Estable,99.1,5.2,3.1,3.7,-7.2
70819,Baton Rouge,LA,188181,Estable,99.1,3.5,2.3,0.6,-3.1
12196,West Sand Lake,NY,367229,Estable,99.1,6.2,2.6,0.2,-4.0
43844,Warsaw,OH,194546,Estable,99.1,5.0,3.0,3.6,-3.3
22841,Mount Crawford,VA,390056,Estable,99.1,5.0,4.6,2.3,-3.2
17302,Airville,PA,324984,Estable,99.1,5.2,3.9,7.8,-4.7
17084,Reedsville,PA,218740,Estable,99.1,4.2,2.7,5.3,-4.7
49088,Scotts,MI,314923,Estable,99.1,5.8,2.7,0.3,-4.1
48191,Willis,MI,298567,Estable,99.1,3.8,2.9,1.9,-4.4
51002,Alta,IA,207297,Estable,99.1,3.8,2.8,3.3,-7.4
21053,Freeland,MD,546674,Estable,99.1,3.1,5.1,1.9,-1.5
55981,Wabasha,MN,269261,Estable,99.1,5.6,3.5,10.7,-4.5
21756,Keedysville,MD,442695,Estable,99.1,5.3,4.4,3.1,-3.2
10958,New Hampton,NY,459265,Estable,99.1,5.5,2.7,3.2,-8.0
50276,Woodward,IA,271021,Estable,99.1,5.5,2.7,1.4,-6.7
14025,Boston,NY,329056,Estable,99.1,5.1,2.7,4.7,-3.7
14772,Randolph,NY,148690,Estable,99.1,4.8,1.8,6.0,-9.2
24486,Weyers Cave,VA,325836,Estable,99.1,4.7,4.5,0.0,-5.1
68840,Gibbon,NE,255038,Estable,99.1,4.1,3.2,5.6,-6.0
4344,Farmingdale,ME,320536,Estable,99.1,5.1,4.5,1.4,-6.8
54028,Woodville,WI,329291,Estable,99.1,3.3,3.7,1.2,-5.8
45742,Little Hocking,OH,191051,Estable,99.1,4.1,2.0,2.9,-3.8
24162,Shawsville,VA,230733,Estable,99.1,5.3,3.0,6.7,-5.7
55971,Rushford Village,MN,272257,Estable,99.1,3.2,3.0,4.5,-4.7
46051,Lapel,IN,214600,Estable,99.1,4.7,2.5,1.5,-5.4
47273,Scipio,IN,241907,Estable,99.1,5.5,2.7,2.2,-5.7
56065,Mapleton,MN,241230,Estable,99.1,5.9,2.4,2.0,-6.4
43518,Edon,OH,190301,Estable,99.1,5.1,1.9,2.0,-4.8
3057,Mont Vernon,NH,623162,Estable,99.1,6.5,3.4,3.1,-6.9
50261,Van Meter,IA,401281,Estable,99.1,4.9,2.5,0.9,-8.0
12106,Kinderhook,NY,442428,Estable,99.1,6.1,5.0,5.1,-10.4
24431,Crimora,VA,325050,Estable,99.1,5.9,3.9,2.7,-3.5
4974,Searsport,ME,317796,Estable,99.1,5.5,4.8,12.6,-8.6
46161,Morristown,IN,250745,Estable,99.1,6.1,3.2,2.9,-6.8
17502,Bainbridge,PA,326283,Estable,99.1,4.0,4.0,0.4,-5.4
60512,Bristol,IL,372093,Estable,99.1,5.9,3.2,0.0,-4.5
61047,,IL,208036,Estable,99.1,3.3,2.5,2.8,-4.5
52623,Danville,IA,211001,Estable,99.1,3.6,2.3,2.5,-5.6
17565,Pequea,PA,383421,Estable,99.1,5.3,3.3,2.1,-4.5
52322,Oxford,IA,357801,Estable,99.1,6.0,5.5,1.5,-4.4
20677,Port Tobacco,MD,573787,Estable,99.1,5.0,3.6,1.4,-5.2
68883,Wood River,NE,253218,Estable,99.1,5.7,2.6,3.5,-4.7
14028,Burt,NY,257714,Estable,99.1,5.0,3.2,9.0,-4.3
14139,South Wales,NY,344129,Estable,99.1,3.6,4.1,1.6,-4.7
55965,Preston,MN,271702,Estable,99.1,5.2,3.9,5.1,-3.3
52203,Amana,IA,247542,Estable,99.1,4.5,2.4,3.3,-7.6
18053,Germansville,PA,377519,Estable,99.1,5.1,4.0,0.8,-1.1
61030,Forreston,IL,154674,Estable,99.1,4.2,2.1,2.4,-5.6
56332,Garfield,MN,358941,Estable,99.1,4.6,3.6,8.6,-1.8
31022,Dudley,GA,220467,Estable,99.1,5.1,3.5,6.9,-6.0
12062,East Nassau,NY,306037,Estable,99.1,4.6,3.2,5.9,-4.9
48370,Leonard,MI,528892,Estable,99.1,5.4,4.0,3.6,-5.6
3745,Cornish,NH,420377,Estable,99.1,6.6,4.2,4.3,-8.8
52320,Olin,IA,176674,Estable,99.1,3.3,2.4,3.8,-5.3
61284,Taylor Ridge,IL,255425,Estable,99.1,3.9,2.4,1.0,-2.1
23438,Suffolk,VA,335549,Estable,99.1,4.0,3.3,2.2,-4.6
28454,Maple Hill,NC,265734,Estable,99.1,4.6,3.4,3.7,-6.7
23065,Gumspring,VA,368161,Estable,99.1,5.6,4.3,3.8,-2.7
49318,Casnovia,MI,295915,Estable,99.1,6.0,3.9,1.8,-6.6
95323,Hickman,CA,579417,Estable,99.1,4.4,6.1,1.6,-1.6
73016,Cashion,OK,311038,Estable,99.1,4.5,2.9,2.7,-5.4
50604,Ackley,IA,173186,Estable,99.1,5.6,2.5,3.9,-7.8
68358,Firth,NE,440822,Estable,99.1,6.3,3.6,2.7,-6.7
55990,Wykoff,MN,260637,Estable,99.1,3.8,3.1,1.8,-6.0
67416,Assaria,KS,221175,Estable,99.1,4.4,2.9,1.4,-5.3
67505,South Hutchinson,KS,143137,Estable,99.1,5.7,3.1,0.7,-3.4
68740,Hoskins,NE,321830,Estable,99.1,4.0,3.0,0.4,-7.4
20617,Bryantown,MD,541176,Estable,99.1,4.4,4.6,0.0,-4.3
22716,Castleton,VA,594089,Estable,99.1,5.1,4.0,5.3,-5.5
21723,Cooksville,MD,909261,Estable,99.1,4.3,3.3,0.0,-3.2
3740,Bath,NH,323018,Estable,99.1,5.8,4.0,6.3,-8.7
19374,Toughkenamon,PA,390523,Estable,99.1,4.1,3.6,4.2,-2.5
20611,Bel Alton,MD,456688,Estable,99.1,4.7,3.2,0.0,-2.2
20868,Spencerville,MD,764382,Estable,99.1,4.9,6.5,0.0,-2.0
14026,Bowmansville,NY,303327,Estable,99.1,5.6,3.2,12.3,-3.2
8323,Greenwich,NJ,288043,Estable,99.1,3.2,3.1,3.8,-4.0
14082,Java Center,NY,265817,Estable,99.1,3.9,2.4,0.0,-3.9
18920,Erwinna,PA,658686,Estable,99.1,5.2,4.3,2.9,-6.4
73531,Devol,OK,189603,Estable,99.1,3.6,2.3,3.2,-2.5
50069,De Soto,IA,262228,Estable,99.1,4.6,2.6,4.3,-8.1
68532,Lincoln,NE,540237,Estable,99.1,4.9,3.0,2.1,-6.1
68634,Duncan,NE,215554,Estable,99.1,6.3,3.0,0.7,-5.9
11385,New York,NY,835135,Estable,99.0,3.4,9.3,2.5,-1.9
93033,Oxnard,CA,699966,Estable,99.0,4.6,7.3,0.8,-2.7
93257,Porterville,CA,321204,Estable,99.0,4.5,5.1,1.6,-6.4
22191,Woodbridge,VA,482979,Estable,99.0,5.6,4.1,1.8,-2.3
91977,Spring Valley,CA,774971,Estable,99.0,4.0,7.5,1.0,-3.7
23456,Virginia Beach,VA,532118,Estable,99.0,3.8,3.8,2.7,-4.1
35242,Birmingham,AL,544218,Estable,99.0,3.4,4.4,2.7,-7.2
95350,Modesto,CA,428903,Estable,99.0,3.6,5.4,1.5,-5.7
23666,Hampton,VA,286651,Estable,99.0,4.6,3.6,3.1,-4.9
98023,Federal Way,WA,619522,Estable,99.0,5.1,5.7,2.0,-7.1
79907,El Paso,TX,169290,Estable,99.0,4.5,3.6,2.6,-7.0
17602,Lancaster,PA,300504,Estable,99.0,3.7,3.8,1.5,-5.2
63031,Florissant,MO,173875,Estable,99.0,5.7,2.3,3.4,-8.1
48439,Grand Blanc,MI,274177,Estable,99.0,4.1,2.9,1.6,-4.7
20176,Leesburg,VA,813494,Estable,99.0,6.0,4.4,1.4,-4.1
63385,Wentzville,MO,392956,Estable,99.0,3.5,3.3,0.9,-7.1
48185,Westland,MI,214401,Estable,99.0,4.3,3.3,2.8,-3.1
21921,Elkton,MD,361468,Estable,99.0,4.5,3.9,2.8,-2.6
93010,Camarillo,CA,912310,Estable,99.0,4.1,7.6,2.2,-2.7
19460,Phoenixville,PA,498867,Estable,99.0,4.1,3.7,1.9,-3.8
26554,Pleasant Valley,WV,176410,Estable,99.0,4.8,2.4,5.2,-3.3
43065,Powell,OH,544252,Estable,99.0,3.5,3.3,1.8,-7.2
43147,Pickerington,OH,411809,Estable,99.0,4.8,3.0,1.6,-8.5
52302,Marion,IA,261509,Estable,99.0,3.3,2.8,2.2,-5.8
43017,Dublin,OH,555114,Estable,99.0,5.3,3.7,1.9,-5.3
90605,Whittier,CA,789024,Estable,99.0,4.4,7.1,1.4,-3.1
52404,Cedar Rapids,IA,186218,Estable,99.0,3.9,2.7,4.6,-3.9
2130,Boston,MA,792307,Estable,99.0,4.0,5.7,2.1,-0.0
27909,Elizabeth City,NC,255324,Estable,99.0,5.6,3.5,5.3,-5.8
91739,Rancho Cucamonga,CA,965009,Estable,99.0,5.7,6.2,1.1,-8.1
20740,College Park,MD,439020,Estable,99.0,4.5,5.0,3.9,-0.5
20748,Temple Hills,MD,367021,Estable,99.0,3.6,4.2,1.8,-1.5
20901,Silver Spring,MD,586223,Estable,99.0,4.7,4.3,0.8,-1.0
19135,Philadelphia,PA,195232,Estable,99.0,5.1,3.6,2.9,-3.0
48154,Livonia,MI,316835,Estable,99.0,4.9,2.7,1.7,-1.9
48239,Redford,MI,172433,Estable,99.0,4.2,2.2,1.9,-4.8
48035,Clinton Township,MI,211590,Estable,99.0,4.7,2.7,2.0,-2.0
49548,Kentwood,MI,241888,Estable,99.0,5.3,3.4,1.7,-5.2
14225,Buffalo,NY,219304,Estable,99.0,6.0,3.0,1.5,-5.8
98198,Des Moines,WA,594039,Estable,99.0,4.9,6.6,1.9,-5.8
60441,Lockport,IL,341455,Estable,99.0,4.6,2.9,1.8,-2.3
44039,North Ridgeville,OH,306252,Estable,99.0,5.7,3.0,1.4,-5.4
55372,Prior Lake,MN,506407,Estable,99.0,3.5,3.5,1.0,-6.5
49506,East Grand Rapids,MI,400477,Estable,99.0,5.1,3.2,1.7,-4.6
19713,Newark,DE,298887,Estable,99.0,3.1,3.7,2.2,-2.4
53719,Madison,WI,417528,Estable,99.0,6.2,4.0,1.4,-3.3
90712,Lakewood,CA,866302,Estable,99.0,3.9,6.6,0.6,-2.8
2038,Franklin,MA,684595,Estable,99.0,5.8,4.2,1.7,-1.7
20603,Waldorf,MD,484337,Estable,99.0,3.4,3.4,1.1,-6.2
6811,Danbury,CT,494914,Estable,99.0,4.3,4.0,2.9,-2.8
66049,Lawrence,KS,372797,Estable,99.0,5.6,3.7,4.0,-3.9
50322,Urbandale,IA,283736,Estable,99.0,3.8,2.9,2.2,-4.3
19050,Lansdowne,PA,243757,Estable,99.0,5.3,3.5,2.5,-6.0
42001,Paducah,KY,209795,Estable,99.0,4.7,2.8,5.6,-5.2
40065,Shelbyville,KY,302309,Estable,99.0,4.9,3.7,3.1,-5.5
98445,Clover Creek,WA,493505,Estable,99.0,4.1,5.1,1.4,-5.5
46516,Elkhart,IN,172770,Estable,99.0,5.7,2.8,6.8,-5.8
67037,Derby,KS,279865,Estable,99.0,5.3,3.0,2.6,-5.9
63146,,MO,318589,Estable,99.0,3.4,3.4,2.4,-3.8
74074,Stillwater,OK,261973,Estable,99.0,4.0,4.8,4.8,-3.7
49525,Grand Rapids,MI,356795,Estable,99.0,4.8,3.7,0.8,-4.9
70815,Baton Rouge,LA,224361,Estable,99.0,5.3,3.7,3.5,-2.0
55060,Owatonna,MN,285341,Estable,99.0,5.8,3.1,2.1,-4.6
14226,Buffalo,NY,297991,Estable,99.0,6.1,3.2,2.3,-4.6
55126,Shoreview,MN,403181,Estable,99.0,2.8,3.5,1.2,-4.5
13045,Cortland,NY,188022,Estable,99.0,6.0,2.5,4.2,-3.2
73703,Enid,OK,183197,Estable,99.0,3.8,2.3,5.2,-1.5
91945,Lemon Grove,CA,761303,Estable,99.0,4.5,8.5,1.1,-3.6
48092,Warren,MI,240655,Estable,99.0,5.2,3.0,1.2,-4.8
46545,Mishawaka,IN,200536,Estable,99.0,6.2,3.2,4.5,-5.2
55313,Buffalo,MN,366501,Estable,99.0,3.3,3.7,1.2,-5.9
74105,Tulsa,OK,278766,Estable,99.0,3.3,3.7,5.3,-4.5
12804,Queensbury,NY,365373,Estable,99.0,4.4,3.6,2.9,-4.6
23227,Henrico,VA,383364,Estable,99.0,5.1,4.9,6.8,-4.1
47715,Evansville,IN,223699,Estable,99.0,4.5,3.4,3.4,-5.7
48433,Flushing,MI,222091,Estable,99.0,3.9,2.5,1.8,-4.5
44313,Akron,OH,248987,Estable,99.0,6.3,2.9,2.9,-3.7
20912,Takoma Park,MD,670519,Estable,99.0,3.8,7.8,1.6,-2.5
90240,Downey,CA,930975,Estable,99.0,4.0,7.8,1.3,-2.4
24551,Forest,VA,408352,Estable,99.0,3.5,4.1,1.1,-5.7
40383,Versailles,KY,351400,Estable,99.0,5.9,3.9,3.0,-3.9
6473,North Haven,CT,435542,Estable,99.0,5.3,3.0,1.1,-2.1
8050,Manahawkin,NJ,562918,Estable,99.0,6.6,4.2,11.3,-9.2
22655,Stephens City,VA,400002,Estable,99.0,3.5,3.5,2.6,-5.7
21601,Easton,MD,447667,Estable,99.0,4.8,5.0,5.1,-4.0
44857,Norwalk,OH,197405,Estable,99.0,5.1,2.9,2.8,-2.2
23324,Chesapeake,VA,275311,Estable,99.0,6.1,4.2,4.0,-4.7
49085,Saint Joseph,MI,319373,Estable,99.0,3.5,2.9,5.5,-4.7
44406,Canfield,OH,303961,Estable,99.0,6.4,2.7,2.8,-4.8
21030,Cockeysville,MD,452649,Estable,99.0,2.9,4.4,2.2,-3.3
3110,Bedford,NH,724905,Estable,99.0,5.9,3.9,0.6,-6.0
49534,Walker,MI,356996,Estable,99.0,4.7,4.1,1.7,-6.0
19010,Bryn Mawr,PA,848344,Estable,99.0,4.7,5.1,3.0,-2.3
7724,Eatontown,NJ,647041,Estable,99.0,5.3,5.7,1.9,-4.1
2467,Brookline,MA,1226256,Estable,99.0,4.7,6.3,2.5,0.7
5452,Essex,VT,473193,Estable,99.0,3.3,4.5,0.7,-5.8
19046,Jenkintown,PA,487524,Estable,99.0,3.3,3.9,4.0,-4.5
48081,Saint Clair Shores,MI,227735,Estable,99.0,3.9,2.7,2.6,-2.4
67205,Wichita,KS,359568,Estable,99.0,3.9,2.8,1.8,-6.8
98422,Tacoma,WA,671858,Estable,99.0,4.3,5.4,1.3,-6.3
39565,Vancleave,MS,263407,Estable,99.0,4.1,2.8,2.7,-4.7
90603,Whittier,CA,879493,Estable,99.0,4.0,6.6,1.1,-3.4
36066,Prattville,AL,275645,Estable,99.0,3.6,3.2,1.0,-5.8
23502,Norfolk,VA,305538,Estable,99.0,3.7,4.1,2.4,-1.9
4072,Saco,ME,506713,Estable,99.0,3.9,5.3,3.7,-6.4
23294,Henrico,VA,354787,Estable,99.0,4.9,4.8,2.4,-6.8
17837,Lewisburg,PA,298112,Estable,99.0,3.5,3.5,3.8,-4.4
50009,Altoona,IA,317736,Estable,99.0,3.1,3.3,1.7,-5.1
46012,Anderson,IN,175867,Estable,99.0,6.1,2.7,4.0,-6.7
1945,Marblehead,MA,1000686,Estable,99.0,4.8,5.4,3.3,-2.4
22911,Charlottesville,VA,500731,Estable,99.0,6.2,3.7,2.7,-3.0
74129,Tulsa,OK,186727,Estable,99.0,5.4,3.4,3.2,-7.3
66203,Shawnee,KS,303535,Estable,99.0,4.5,3.6,1.7,-4.4
48838,Greenville,MI,249485,Estable,99.0,4.1,3.5,3.2,-5.3
2035,Foxborough,MA,704789,Estable,99.0,5.1,5.8,1.3,-1.4
22026,Dumfries,VA,577236,Estable,99.0,5.8,4.6,1.7,-4.1
6897,Wilton,CT,1120237,Estable,99.0,5.2,4.3,1.5,-5.6
68128,La Vista,NE,301903,Estable,99.0,3.3,3.4,0.7,-5.3
48184,Wayne,MI,170340,Estable,99.0,5.5,2.7,3.8,-2.7
19363,Oxford,PA,440657,Estable,99.0,6.6,3.8,1.7,-5.5
22963,Palmyra,VA,373777,Estable,99.0,6.0,3.3,3.7,-5.8
5641,Barre,VT,309233,Estable,99.0,4.3,3.9,1.9,-8.4
62035,Godfrey,IL,203218,Estable,99.0,4.8,2.0,3.3,-2.7
66503,Manhattan,KS,337531,Estable,99.0,5.7,3.2,4.2,-3.6
14305,Niagara Falls,NY,138989,Estable,99.0,5.7,2.5,6.7,-7.7
87113,Albuquerque,NM,423243,Estable,99.0,3.4,4.2,1.5,-6.6
20855,Derwood,MD,687762,Estable,99.0,4.8,4.3,0.6,-1.0
15017,Bridgeville,PA,281950,Estable,99.0,3.7,3.1,2.6,-1.4
67002,Andover,KS,319483,Estable,99.0,6.0,2.8,2.7,-6.1
19044,Horsham,PA,423135,Estable,99.0,3.4,4.0,1.7,-3.9
55444,Brooklyn Park,MN,330267,Estable,99.0,3.0,2.8,1.0,-4.7
6470,Newtown,CT,658879,Estable,99.0,5.0,3.8,1.3,-3.4
19530,Kutztown,PA,339275,Estable,99.0,5.7,4.1,2.9,-4.5
3063,Nashua,NH,438776,Estable,99.0,5.4,3.6,1.3,-5.0
19610,Wyomissing,PA,366952,Estable,99.0,6.1,3.6,2.0,-4.3
14901,Elmira,NY,110519,Estable,99.0,3.9,2.5,8.2,-6.0
38019,Covington,TN,202994,Estable,99.0,6.0,3.1,3.6,-6.1
52807,Davenport,IA,344363,Estable,99.0,3.3,4.5,4.3,-3.6
66207,Overland Park,KS,473142,Estable,99.0,4.2,3.5,2.6,-3.2
17557,New Holland,PA,389305,Estable,99.0,6.3,4.4,1.4,-4.1
13676,Potsdam,NY,166936,Estable,99.0,5.0,2.6,5.5,-2.5
79849,San Elizario,TX,166480,Estable,99.0,3.4,3.3,3.0,-7.0
67220,Wichita,KS,246000,Estable,99.0,6.2,3.0,1.5,-5.9
64701,Harrisonville,MO,273429,Estable,99.0,4.8,3.5,3.4,-6.2
64024,Excelsior Springs,MO,234072,Estable,99.0,5.1,2.6,2.9,-5.1
1095,Wilbraham,MA,452378,Estable,99.0,5.9,3.2,2.1,-2.4
5446,Colchester,VT,473812,Estable,99.0,5.8,4.2,5.1,-8.3
25403,Martinsburg,WV,362646,Estable,99.0,5.2,4.1,1.5,-8.4
48160,Milan,MI,291951,Estable,99.0,3.6,2.7,1.9,-2.6
66219,Lenexa,KS,435650,Estable,99.0,3.5,4.4,2.8,-6.6
55436,Edina,MN,603740,Estable,99.0,3.1,4.3,2.2,-3.5
60463,Palos Heights,IL,374012,Estable,99.0,4.4,3.2,2.1,-3.4
10941,Middletown,NY,430144,Estable,99.0,6.1,4.0,0.4,-6.3
60026,Glenview,IL,748063,Estable,99.0,5.4,4.4,2.8,-2.9
2364,Kingston,MA,659159,Estable,99.0,5.0,5.0,0.8,-3.1
20872,Damascus,MD,553766,Estable,99.0,5.5,3.8,1.7,-1.2
19030,Fairless Hills,PA,405231,Estable,99.0,5.9,3.9,0.7,-2.4
68522,Lincoln,NE,262264,Estable,99.0,3.3,3.1,1.1,-6.5
19036,Glenolden,PA,239535,Estable,99.0,5.8,2.8,2.1,-4.9
21029,Clarksville,MD,1014713,Estable,99.0,4.9,3.7,0.6,-3.7
30523,Clarkesville,GA,366086,Estable,99.0,4.9,4.2,12.5,-5.8
49412,Fremont,MI,252173,Estable,99.0,4.5,3.6,5.0,-5.1
54482,Stevens Point,WI,332192,Estable,99.0,5.5,3.3,1.0,-5.3
66083,Spring Hill,KS,418483,Estable,99.0,3.7,3.5,0.9,-6.7
52632,Keokuk,IA,89306,Estable,99.0,4.3,1.7,5.8,-4.4
98579,Rochester,WA,510303,Estable,99.0,5.6,4.9,1.2,-5.0
2347,Lakeville,MA,606842,Estable,99.0,4.6,4.3,2.1,-2.9
66112,Kansas City,KS,229702,Estable,99.0,5.2,3.2,5.0,-5.5
21754,Ijamsville,MD,676095,Estable,99.0,5.8,3.4,0.3,-4.7
66111,Kansas City,KS,244119,Estable,99.0,5.4,3.3,4.3,-5.1
70814,Baton Rouge,LA,217020,Estable,99.0,4.1,3.7,5.6,-2.4
63012,Barnhart,MO,269015,Estable,99.0,4.5,2.4,2.3,-2.7
44026,Chesterland,OH,353490,Estable,99.0,6.3,3.0,1.8,-4.3
16412,Edinboro,PA,271133,Estable,99.0,6.3,3.6,6.6,-3.4
10930,Highland Mills,NY,516632,Estable,99.0,6.0,3.2,2.2,-6.8
1460,Littleton,MA,773242,Estable,99.0,5.2,4.6,2.2,-2.5
21102,Manchester,MD,459630,Estable,99.0,4.4,3.5,0.5,-1.5
49071,Mattawan,MI,347457,Estable,99.0,4.5,3.1,1.0,-5.3
16417,Girard,PA,210372,Estable,99.0,5.3,2.3,4.1,-2.5
14032,Clarence Center,NY,547367,Estable,99.0,5.2,3.1,1.4,-7.7
6525,Woodbridge,CT,637773,Estable,99.0,5.0,2.7,2.5,-4.1
19079,Sharon Hill,PA,190920,Estable,99.0,5.5,3.0,3.8,-6.7
38011,Brighton,TN,270345,Estable,99.0,4.7,3.4,1.5,-7.4
20833,Brookeville,MD,804938,Estable,99.0,5.0,3.7,0.7,-2.0
10992,Washingtonville,NY,501358,Estable,99.0,6.2,3.9,2.5,-7.0
48356,Highland,MI,353417,Estable,99.0,5.5,3.1,2.5,-4.3
55806,Duluth,MN,196984,Estable,99.0,4.3,4.0,4.1,-4.9
65336,Knob Noster,MO,251118,Estable,99.0,3.8,3.6,3.1,-4.4
21795,Williamsport,MD,330893,Estable,99.0,5.8,3.6,5.1,-2.1
48015,Center Line,MI,163488,Estable,99.0,5.0,2.7,1.0,-2.6
27310,Oak Ridge,NC,571139,Estable,99.0,4.5,3.5,0.7,-7.0
14011,Attica,NY,224640,Estable,99.0,6.0,2.7,2.0,-4.5
3901,Berwick,ME,450564,Estable,99.0,4.1,5.1,1.5,-5.8
17059,Mifflintown,PA,226147,Estable,99.0,4.6,3.5,5.1,-4.3
12148,Rexford,NY,520432,Estable,99.0,6.2,3.4,3.4,-5.5
30176,Tallapoosa,GA,230128,Estable,99.0,4.5,3.4,3.5,-7.9
19301,Paoli,PA,599345,Estable,99.0,5.4,3.4,1.6,-3.1
45315,Englewood,OH,263963,Estable,99.0,5.9,2.8,0.4,-3.3
12051,Coxsackie,NY,305816,Estable,99.0,5.4,3.2,4.0,-7.0
49415,Fruitport,MI,312216,Estable,99.0,4.7,3.7,1.0,-6.5
39071,Flora,MS,277893,Estable,99.0,4.3,4.0,5.6,-3.7
31833,West Point,GA,206361,Estable,99.0,5.5,3.1,8.5,-6.3
28678,Stony Point,NC,254049,Estable,99.0,5.5,3.3,3.7,-8.5
43112,Carroll,OH,414638,Estable,99.0,3.4,3.9,1.0,-6.1
17322,Felton,PA,325603,Estable,99.0,5.1,2.7,1.2,-4.0
21755,Jefferson,MD,565237,Estable,99.0,5.7,3.8,1.6,-4.1
28675,Sparta,NC,246809,Estable,99.0,7.0,4.9,11.8,-7.1
54157,Peshtigo,WI,216441,Estable,99.0,5.9,2.8,4.7,-3.8
66043,Lansing,KS,308883,Estable,99.0,5.6,2.8,0.9,-5.8
21904,Port Deposit,MD,392538,Estable,99.0,5.0,4.2,5.8,-1.8
55963,Pine Island,MN,364015,Estable,99.0,3.8,3.1,2.6,-7.2
20637,Hughesville,MD,586617,Estable,99.0,4.8,3.7,1.1,-5.0
3229,Hopkinton,NH,532194,Estable,99.0,5.3,3.6,4.6,-6.5
47635,Rockport,IN,201278,Estable,99.0,6.0,2.9,4.4,-5.0
17314,Delta,PA,298465,Estable,99.0,6.1,2.9,3.9,-3.7
52213,Center Point,IA,301290,Estable,99.0,4.9,3.0,0.7,-6.2
1740,Bolton,MA,859990,Estable,99.0,5.5,3.8,1.6,-4.3
24064,Blue Ridge,VA,292822,Estable,99.0,3.5,3.5,4.7,-5.9
2739,Mattapoisett,MA,742919,Estable,99.0,4.9,5.5,9.8,-5.2
21643,Hurlock,MD,264873,Estable,99.0,4.1,3.9,6.0,-4.3
45338,Lewisburg,OH,232858,Estable,99.0,5.9,2.8,1.7,-3.5
49042,Constantine,MI,191995,Estable,99.0,4.7,2.4,3.7,-1.1
31774,Ocilla,GA,132909,Estable,99.0,4.0,2.4,6.0,-4.4
21770,Monrovia,MD,653680,Estable,99.0,6.1,3.3,0.7,-4.8
63873,,MO,108579,Estable,99.0,6.8,2.4,5.8,-7.7
13326,Cooperstown,NY,378984,Estable,99.0,4.0,4.8,17.9,-4.0
1741,Carlisle,MA,1287914,Estable,99.0,4.5,4.5,1.2,-6.2
22844,New Market,VA,328014,Estable,99.0,6.0,4.6,3.9,-5.3
12833,Greenfield Center,NY,425116,Estable,99.0,5.3,3.9,2.7,-3.1
98443,Waller,WA,557542,Estable,99.0,4.4,4.5,1.5,-5.0
48133,Erie,MI,229332,Estable,99.0,4.1,3.2,3.5,-1.8
36521,Chunchula,AL,213558,Estable,99.0,3.8,2.9,5.0,-6.6
12134,Northville,NY,289502,Estable,99.0,6.2,3.7,28.3,-6.6
24090,Fincastle,VA,316946,Estable,99.0,3.6,3.4,5.6,-5.1
10963,Otisville,NY,418728,Estable,99.0,6.6,4.7,2.6,-6.2
22853,Timberville,VA,273787,Estable,99.0,4.0,4.0,3.1,-5.2
17841,McClure,PA,199801,Estable,99.0,5.0,3.4,3.6,-6.4
15342,Houston,PA,241939,Estable,99.0,2.9,2.5,4.4,-3.5
