RegionName,Ciudad,Estado,Precio_Actual,Clasificacion,Confianza_%,Crecimiento_2025_%,Asequibilidad,Vacancia_%,Impulso_Mercado_%,Latitude,Longitude
13110,Marietta,NY,280253,Alto Potencial,95.9,7.0,2.4,16.5,-0.8,42.8974,-76.2806
41722,Ary,KY,59607,Alto Potencial,95.9,13.3,1.3,4.9,0.7,37.315,-83.1561
15083,Sutersville,PA,159489,Alto Potencial,95.9,10.6,2.3,2.1,1.4,40.2382,-79.7922
67464,Marquette,KS,147308,Alto Potencial,95.9,7.7,1.8,26.7,-2.1,38.556,-97.8381
74470,Webbers Falls,OK,179100,Alto Potencial,95.9,10.4,2.3,6.1,-4.1,35.5138,-95.1659
14480,Lakeville,NY,364013,Alto Potencial,95.9,12.3,5.4,44.7,-3.7,42.8296,-77.7149
92691,Mission Viejo,CA,1212491,Alto Potencial,95.8,10.0,7.3,1.1,-2.7,33.6128,-117.6622
7304,Jersey City,NJ,534869,Alto Potencial,95.8,9.3,7.0,2.8,3.4,,
8205,Galloway,NJ,325926,Alto Potencial,95.8,8.3,3.1,1.7,-5.1,,
60178,Sycamore,IL,295965,Alto Potencial,95.8,6.7,2.9,2.1,-0.6,41.9911,-88.6928
7407,Elmwood Park,NJ,587955,Alto Potencial,95.8,7.8,5.2,1.4,0.3,,
45875,Ottawa,OH,256490,Alto Potencial,95.8,8.5,2.6,2.0,-4.1,41.0192,-84.0472
95119,San Jose,CA,1473877,Alto Potencial,95.8,9.7,7.6,0.3,-2.1,37.2329,-121.7875
24504,Lynchburg,VA,179923,Alto Potencial,95.8,6.9,3.0,11.8,-0.1,37.361,-79.0544
50461,Osage,IA,191304,Alto Potencial,95.8,9.0,2.6,4.5,-6.4,43.2872,-92.8144
43431,Gibsonburg,OH,195911,Alto Potencial,95.8,6.6,2.1,2.4,-1.2,41.3805,-83.3358
3608,Walpole,NH,471793,Alto Potencial,95.8,9.6,5.1,6.3,-5.1,,
53153,Genesee,WI,455971,Alto Potencial,95.8,6.9,2.7,3.2,-2.5,42.9385,-88.395
46115,Carthage,IN,222304,Alto Potencial,95.8,9.3,4.0,2.3,-6.4,39.7466,-85.5754
56138,Hills,MN,217096,Alto Potencial,95.8,7.6,2.8,4.4,-3.0,43.5335,-96.3645
41512,Ashcamp,KY,101155,Alto Potencial,95.8,8.9,2.0,15.6,-5.8,37.2589,-82.4613
82720,Hulett,WY,407094,Alto Potencial,95.8,13.7,4.9,4.6,-6.3,44.7352,-104.6174
45835,Dola,OH,169195,Alto Potencial,95.8,7.7,1.7,0.0,-1.8,40.7598,-83.7001
49839,,MI,212351,Alto Potencial,95.8,12.5,3.3,148.9,-1.6,46.6529,-85.9836
63136,,MO,84843,Alto Potencial,95.7,16.7,2.0,11.3,-10.4,38.7196,-90.27
94089,Sunnyvale,CA,1478369,Alto Potencial,95.7,9.6,8.3,1.4,3.7,37.3983,-122.0006
66604,Topeka,KS,154935,Alto Potencial,95.7,7.7,2.2,4.3,-3.7,39.0405,-95.7178
39114,,MS,152069,Alto Potencial,95.7,7.9,2.5,7.1,-3.2,31.9494,-89.8095
46407,Gary,IN,55558,Alto Potencial,95.7,14.4,2.0,30.6,-10.4,41.5804,-87.335
15683,Scottdale,PA,170280,Alto Potencial,95.7,6.6,2.8,2.3,3.0,40.1029,-79.593
7849,Lake Hopatcong,NJ,511288,Alto Potencial,95.7,6.8,4.0,3.8,-0.9,,
21632,Federalsburg,MD,241387,Alto Potencial,95.7,7.4,3.5,5.2,-2.2,38.7147,-75.7754
8221,Linwood,NJ,463042,Alto Potencial,95.7,8.2,2.9,3.6,-3.8,,
38126,Memphis,TN,75055,Alto Potencial,95.7,15.3,2.2,9.8,-10.1,35.1255,-90.0424
25320,Sissonville,WV,176516,Alto Potencial,95.7,7.5,3.0,13.8,-2.8,38.5428,-81.6334
62670,,IL,209994,Alto Potencial,95.7,6.5,2.4,1.9,0.1,39.7681,-89.855
72020,Bradford,AR,130829,Alto Potencial,95.7,6.4,2.4,12.3,2.2,35.4277,-91.519
74469,Warner,OK,172816,Alto Potencial,95.7,10.0,3.0,6.2,-8.2,35.4945,-95.3064
54891,Washburn,WI,252003,Alto Potencial,95.7,10.1,3.1,8.4,-6.6,46.6806,-90.9095
7435,Newfoundland,NJ,597250,Alto Potencial,95.7,7.0,3.6,10.3,-0.6,,
43332,New Bloomington,OH,197079,Alto Potencial,95.7,7.2,2.6,7.2,1.4,40.5789,-83.3734
53503,Arena,WI,319952,Alto Potencial,95.7,7.3,3.3,1.9,-2.6,43.1521,-89.9386
54622,Cochrane,WI,221511,Alto Potencial,95.7,7.6,2.5,7.9,-3.9,44.2672,-91.7715
80737,Julesburg,CO,182362,Alto Potencial,95.7,10.2,3.1,7.5,-7.9,40.9708,-102.2575
66531,Riley,KS,203490,Alto Potencial,95.7,10.5,2.4,6.3,-3.4,39.3005,-96.8222
39743,Crawford,MS,151932,Alto Potencial,95.7,11.4,2.9,5.8,0.3,33.3219,-88.5671
64421,Amazonia,MO,159337,Alto Potencial,95.7,7.9,2.0,8.0,8.5,39.9092,-94.9113
47616,Griffin,IN,86255,Alto Potencial,95.7,6.9,0.9,1.9,6.1,38.2069,-87.9166
13368,Lyons Falls,NY,159726,Alto Potencial,95.7,8.1,2.4,13.8,-3.5,43.6262,-75.3553
64650,Kingston,MO,247736,Alto Potencial,95.7,9.6,4.7,6.7,-3.6,39.6508,-94.0827
74832,Carney,OK,170555,Alto Potencial,95.7,8.9,2.7,7.4,-6.5,35.8054,-97.0159
42280,Sharon Grove,KY,204582,Alto Potencial,95.7,10.3,3.6,15.2,-5.0,36.9278,-87.1003
73722,,OK,223097,Alto Potencial,95.7,9.2,3.0,7.9,-7.5,36.9036,-98.4215
48721,Black River,MI,206646,Alto Potencial,95.7,7.9,3.2,53.0,5.3,44.8138,-83.3407
60115,Dekalb,IL,237337,Alto Potencial,95.6,6.7,4.3,3.0,-0.2,41.9008,-88.7548
60540,Naperville,IL,583894,Alto Potencial,95.6,6.5,3.2,2.4,0.6,41.7662,-88.141
1905,Lynn,MA,566586,Alto Potencial,95.6,7.1,5.8,1.9,1.5,,
7522,Paterson,NJ,466692,Alto Potencial,95.6,9.5,8.3,1.9,-1.5,,
46970,Peru,IN,134640,Alto Potencial,95.6,8.0,2.1,5.6,-3.3,40.7492,-86.068
11370,New York,NY,760728,Alto Potencial,95.6,8.6,9.4,10.1,1.0,40.7611,-73.8916
7514,Paterson,NJ,508850,Alto Potencial,95.6,9.3,6.8,2.6,-2.9,,
53563,Milton,WI,348592,Alto Potencial,95.6,7.4,3.4,1.0,-2.8,42.7791,-88.9531
37407,Chattanooga,TN,127592,Alto Potencial,95.6,8.5,3.1,4.9,-2.8,35.0024,-85.2849
64037,Higginsville,MO,200718,Alto Potencial,95.6,7.8,2.1,8.0,-3.6,39.0705,-93.7133
7058,Pine Brook,NJ,873058,Alto Potencial,95.6,6.8,5.1,0.8,0.7,,
48006,Avoca,MI,294841,Alto Potencial,95.6,7.7,3.7,2.9,-0.9,43.0752,-82.6955
40734,Gray,KY,157837,Alto Potencial,95.6,10.2,3.7,8.9,-6.1,36.9467,-83.9828
72016,,AR,229065,Alto Potencial,95.6,7.7,3.7,8.6,0.7,34.9847,-92.6308
67546,Inman,KS,244241,Alto Potencial,95.6,8.1,2.9,2.1,-3.6,38.2232,-97.7951
43060,Woodstock,OH,245208,Alto Potencial,95.6,7.4,3.4,2.3,-2.7,40.2229,-83.5615
74538,,OK,116180,Alto Potencial,95.6,8.5,2.2,9.9,-6.9,34.5344,-96.2167
21625,Cordova,MD,439140,Alto Potencial,95.6,7.6,4.1,8.4,0.8,38.8704,-76.0029
49893,Menominee,MI,210586,Alto Potencial,95.6,7.1,2.7,13.8,-1.8,45.3017,-87.5805
68628,Clarks,NE,281452,Alto Potencial,95.6,8.9,4.5,20.5,-5.0,41.2328,-97.8461
66042,Richmond,KS,265784,Alto Potencial,95.6,11.9,3.3,3.2,-7.2,38.4347,-95.0804
61329,Spring Valley,IL,133689,Alto Potencial,95.6,6.6,1.6,5.6,0.2,41.3825,-89.219
92840,Garden Grove,CA,956634,Alto Potencial,95.5,7.5,8.5,1.4,-1.6,33.7869,-117.9273
79905,El Paso,TX,150505,Alto Potencial,95.5,9.3,5.0,5.6,-2.5,31.7674,-106.4304
22046,Falls Church,VA,1005938,Alto Potencial,95.5,7.3,5.1,1.1,2.1,38.8856,-77.1802
15025,Clairton,PA,159559,Alto Potencial,95.5,7.4,1.7,7.1,-0.2,40.3243,-79.9317
23221,Richmond,VA,613967,Alto Potencial,95.5,8.9,4.8,2.5,12.3,37.5583,-77.4845
73005,Anadarko,OK,72315,Alto Potencial,95.5,7.4,1.5,9.7,1.1,35.0728,-98.2429
35151,Sylacauga,AL,194495,Alto Potencial,95.5,7.1,2.5,7.0,-1.7,33.1756,-86.3574
16735,Kane,PA,105007,Alto Potencial,95.5,5.9,1.6,11.1,2.6,41.6619,-78.7978
26847,Petersburg,WV,185784,Alto Potencial,95.5,7.2,3.0,11.0,-2.0,38.9908,-79.1293
48428,Dryden,MI,364698,Alto Potencial,95.5,8.4,3.2,1.3,-2.6,42.9378,-83.1501
47346,Hagerstown,IN,192906,Alto Potencial,95.5,8.2,2.5,6.2,-5.2,39.9228,-85.1601
12157,Schoharie,NY,266240,Alto Potencial,95.5,9.3,3.0,2.2,-5.3,42.6615,-74.3047
37843,Parrottsville,TN,264980,Alto Potencial,95.5,8.8,3.5,4.2,-2.2,35.9983,-83.0736
40371,Salt Lick,KY,148412,Alto Potencial,95.5,10.0,2.4,6.7,-7.4,38.104,-83.6316
53114,Darien,WI,318537,Alto Potencial,95.5,8.1,3.9,2.8,-2.5,42.5973,-88.7508
60407,,IL,216258,Alto Potencial,95.5,6.3,2.2,1.7,4.6,41.2288,-88.269
13736,Berkshire,NY,176540,Alto Potencial,95.5,7.2,2.5,4.0,-1.6,42.3074,-76.192
41064,Mount Olivet,KY,166171,Alto Potencial,95.5,10.3,3.0,5.4,-8.4,38.5218,-84.048
14427,Castile,NY,182902,Alto Potencial,95.5,7.0,2.6,8.1,-1.9,42.6359,-78.0547
26040,Glen Dale,WV,67538,Alto Potencial,95.5,7.7,1.5,10.9,7.6,39.9881,-80.7315
68930,Blue Hill,NE,201461,Alto Potencial,95.5,8.2,2.7,2.2,-6.3,40.311,-98.427
50139,Lacona,IA,293985,Alto Potencial,95.5,7.8,3.6,9.0,-3.1,41.1988,-93.3838
42154,Knob Lick,KY,186347,Alto Potencial,95.5,8.9,3.4,7.2,-6.7,37.0556,-85.6985
66424,Everest,KS,159656,Alto Potencial,95.5,10.8,2.5,17.7,-7.5,39.688,-95.4138
13841,Smithville Flats,NY,139425,Alto Potencial,95.5,9.1,2.3,21.8,-0.4,42.3989,-75.8237
69125,Broadwater,NE,204686,Alto Potencial,95.5,7.6,3.1,18.1,-2.0,41.5825,-102.8225
60629,Chicago,IL,252726,Alto Potencial,95.4,8.5,3.9,1.9,-0.5,41.7781,-87.7069
7828,Budd Lake,NJ,541251,Alto Potencial,95.4,7.5,4.7,0.8,-1.7,,
10604,White Plains,NY,892911,Alto Potencial,95.4,7.3,7.1,1.3,-0.4,41.0592,-73.7395
93204,Avenal,CA,247420,Alto Potencial,95.4,8.9,4.1,1.0,-5.1,35.9877,-120.1227
57069,Vermillion,SD,257351,Alto Potencial,95.4,9.0,4.2,4.3,-3.9,42.7951,-96.9258
62960,Metropolis,IL,112378,Alto Potencial,95.4,6.9,1.7,10.2,1.7,37.1753,-88.7252
61072,Rockton,IL,269068,Alto Potencial,95.4,7.9,2.2,0.5,-2.8,42.4544,-89.0887
1151,Springfield,MA,278389,Alto Potencial,95.4,7.7,4.2,3.7,-2.6,,
71101,Shreveport,LA,45385,Alto Potencial,95.4,7.3,2.3,20.1,8.8,32.5037,-93.7487
41522,,KY,88737,Alto Potencial,95.4,11.4,2.2,10.2,-5.8,37.3109,-82.4091
62561,Riverton,IL,184415,Alto Potencial,95.4,6.3,2.1,4.6,1.3,39.8663,-89.5087
22642,Linden,VA,382697,Alto Potencial,95.4,7.7,3.1,10.9,-3.0,38.8812,-78.0478
8802,Asbury,NJ,583155,Alto Potencial,95.4,7.1,3.9,0.8,-1.7,,
65723,Pierce City,MO,204167,Alto Potencial,95.4,9.5,3.7,5.1,-6.3,36.973,-94.0024
45679,Seaman,OH,189608,Alto Potencial,95.4,8.0,3.7,6.6,-2.7,38.9621,-83.5936
66783,Yates Center,KS,104209,Alto Potencial,95.4,15.8,2.2,13.2,-7.4,37.8801,-95.7289
65243,,MO,347838,Alto Potencial,95.4,11.6,5.0,4.7,-4.5,39.2811,-92.3427
44633,Holmesville,OH,324735,Alto Potencial,95.4,7.9,3.9,0.5,-1.3,40.633,-81.9275
49753,Lachine,MI,198791,Alto Potencial,95.4,8.7,3.2,32.2,-5.1,45.0429,-83.7491
54670,Wilton,WI,204298,Alto Potencial,95.4,8.9,2.2,3.7,-3.1,43.8322,-90.5162
74651,Red Rock,OK,116638,Alto Potencial,95.4,9.3,1.6,5.1,-3.0,36.4748,-97.164
67066,,KS,144138,Alto Potencial,95.4,10.9,2.6,1.5,-8.2,37.7397,-98.7361
44512,Boardman,OH,186248,Alto Potencial,95.3,8.1,2.6,2.8,-4.7,41.0252,-80.6687
44095,Eastlake,OH,193283,Alto Potencial,95.3,6.5,2.4,2.3,-1.1,41.6587,-81.4445
60516,Downers Grove,IL,454218,Alto Potencial,95.3,6.3,3.3,1.9,2.4,41.7602,-88.0159
46952,Marion,IN,155896,Alto Potencial,95.3,8.6,2.6,5.3,-4.7,40.5743,-85.6741
87532,Espanola,NM,325154,Alto Potencial,95.3,7.1,5.0,7.7,-0.5,35.9872,-106.0717
43545,Napoleon,OH,202453,Alto Potencial,95.3,7.0,2.3,3.0,-1.1,41.391,-84.1433
3109,Manchester,NH,450620,Alto Potencial,95.3,7.5,3.5,1.3,-3.1,,
11565,Malverne,NY,751517,Alto Potencial,95.3,6.8,4.6,2.5,-0.2,40.675,-73.6731
53950,,WI,269903,Alto Potencial,95.3,9.1,3.4,18.1,-5.5,43.8877,-90.1524
3036,Chester,NH,575129,Alto Potencial,95.3,9.4,3.6,1.6,-5.6,,
67068,Kingman,KS,139223,Alto Potencial,95.3,8.2,2.1,7.7,-5.7,37.5964,-98.1304
36558,Millry,AL,170434,Alto Potencial,95.3,7.5,2.6,9.1,3.4,31.6269,-88.3559
60021,Fox River Grove,IL,333842,Alto Potencial,95.3,7.3,2.4,3.3,-3.1,42.1936,-88.2205
49746,Hillman,MI,180651,Alto Potencial,95.3,8.3,3.5,28.7,-3.4,45.0691,-83.9468
15043,Georgetown,PA,236008,Alto Potencial,95.3,7.3,2.3,1.0,10.7,40.5743,-80.49
13754,Deposit,NY,172850,Alto Potencial,95.3,6.8,2.5,28.1,-1.5,42.0666,-75.4287
68666,Stromsburg,NE,198693,Alto Potencial,95.3,10.4,2.5,6.1,-6.8,41.1118,-97.5742
59412,Belt,MT,372676,Alto Potencial,95.3,12.0,3.7,15.6,-6.7,47.3821,-110.9081
76443,Cross Plains,TX,183762,Alto Potencial,95.3,10.6,3.9,17.4,1.4,32.1482,-99.1872
38856,Marietta,MS,154127,Alto Potencial,95.3,8.2,2.1,5.1,-1.2,34.5011,-88.4498
49950,Mohawk,MI,210538,Alto Potencial,95.3,7.1,3.4,63.8,-1.6,47.3526,-88.2889
45886,Scott,OH,123957,Alto Potencial,95.3,7.3,1.3,4.3,-0.2,40.9892,-84.5845
60919,Cabery,IL,135879,Alto Potencial,95.3,6.0,1.5,8.4,6.3,40.9819,-88.1921
81643,Mesa,CO,498790,Alto Potencial,95.3,10.6,3.5,28.2,-2.1,39.1612,-108.1044
95014,Cupertino,CA,3021981,Alto Potencial,95.2,10.6,11.2,2.2,-0.6,37.318,-122.0449
6513,New Haven,CT,272491,Alto Potencial,95.2,8.2,4.9,3.5,-2.1,,
12203,Albany,NY,315061,Alto Potencial,95.2,7.0,3.5,4.3,-1.6,42.7003,-73.8575
31768,Moultrie,GA,141518,Alto Potencial,95.2,6.7,2.7,6.6,2.9,31.1792,-83.7641
39194,Yazoo City,MS,88589,Alto Potencial,95.2,9.7,2.7,4.9,-2.3,32.8594,-90.4031
39701,Columbus,MS,107107,Alto Potencial,95.2,9.8,3.7,12.5,-0.3,33.4109,-88.5047
39059,Crystal Springs,MS,130244,Alto Potencial,95.2,9.4,2.4,6.9,-2.6,31.9933,-90.3744
54812,Barron,WI,202035,Alto Potencial,95.2,8.4,2.8,2.0,-4.5,45.4005,-91.85
49285,Stockbridge,MI,278863,Alto Potencial,95.2,7.3,3.5,2.2,-1.2,42.4604,-84.1752
15824,Brockway,PA,130020,Alto Potencial,95.2,6.4,1.9,7.0,5.8,41.2406,-78.8116
61326,Granville,IL,162742,Alto Potencial,95.2,6.6,2.0,4.0,3.2,41.2642,-89.225
13092,Locke,NY,234173,Alto Potencial,95.2,7.6,3.1,3.7,-3.2,42.6558,-76.4154
49774,Pickford,MI,194178,Alto Potencial,95.2,8.1,2.2,17.5,-2.5,46.1559,-84.3663
3258,Chichester,NH,526683,Alto Potencial,95.2,10.1,4.0,2.2,-5.4,,
6380,Norwich,CT,261764,Alto Potencial,95.2,11.0,4.8,8.0,-2.6,,
68922,Arapahoe,NE,163012,Alto Potencial,95.2,10.1,2.6,13.3,-5.5,40.3027,-99.8997
62021,Dorsey,IL,271817,Alto Potencial,95.2,6.8,2.2,5.1,-0.1,38.9832,-89.9786
62567,Stonington,IL,111017,Alto Potencial,95.2,5.7,1.4,7.1,6.8,39.6405,-89.1913
29052,Gadsden,SC,96781,Alto Potencial,95.2,8.2,1.7,3.6,-5.0,33.8455,-80.7532
53544,Hollandale,WI,383258,Alto Potencial,95.2,9.3,3.3,3.9,-4.7,42.8773,-89.913
64632,Cainsville,MO,161589,Alto Potencial,95.2,10.1,2.7,41.6,-2.4,40.4578,-93.759
66079,Rantoul,KS,319168,Alto Potencial,95.2,10.5,5.3,6.0,-7.7,38.5666,-95.1234
13361,Jordanville,NY,205283,Alto Potencial,95.2,7.1,1.8,11.1,-1.9,42.9148,-74.9515
15051,Indianola,PA,129794,Alto Potencial,95.2,7.1,1.8,9.0,-2.2,40.5695,-79.8637
22732,Aroda,VA,376012,Alto Potencial,95.2,7.7,3.6,0.0,-3.0,38.3146,-78.1899
49782,Beaver Island,MI,336238,Alto Potencial,95.2,8.2,4.0,76.9,-0.9,45.6684,-85.5473
47388,Sulphur Springs,IN,153366,Alto Potencial,95.2,9.3,2.6,0.7,-4.8,40.006,-85.4434
21913,Cecilton,MD,314213,Alto Potencial,95.2,6.4,2.8,3.4,3.2,39.4015,-75.8654
22030,Fairfax,VA,802447,Alto Potencial,95.1,6.7,5.1,0.8,1.5,38.8458,-77.3242
60543,Oswego,IL,398191,Alto Potencial,95.1,7.9,2.9,0.3,-2.5,41.6849,-88.3453
22032,Fairfax,VA,831538,Alto Potencial,95.1,6.8,4.2,0.5,1.0,38.8177,-77.2925
6340,Groton,CT,355963,Alto Potencial,95.1,7.2,3.9,5.0,-2.4,,
45895,Wapakoneta,OH,223581,Alto Potencial,95.1,6.6,2.7,2.3,-1.0,40.569,-84.1774
3235,Franklin,NH,355507,Alto Potencial,95.1,8.8,4.3,4.5,-4.1,,
1860,Merrimac,MA,638141,Alto Potencial,95.1,6.8,4.8,2.1,-0.6,,
54730,Colfax,WI,304887,Alto Potencial,95.1,9.0,3.4,3.9,-4.5,44.9993,-91.7357
27341,Seagrove,NC,178084,Alto Potencial,95.1,6.8,2.8,11.5,-0.5,35.5283,-79.6979
48656,Saint Helen,MI,122449,Alto Potencial,95.1,8.2,2.3,49.1,-3.5,44.3665,-84.4247
44084,Rock Creek,OH,257024,Alto Potencial,95.1,7.9,3.2,8.5,-3.8,41.6603,-80.8606
26033,Cameron,WV,84417,Alto Potencial,95.1,7.6,1.3,25.4,4.5,39.8227,-80.5669
42031,Clinton,KY,108737,Alto Potencial,95.1,11.5,1.7,13.1,-7.5,36.6675,-88.9676
3844,Hampton Falls,NH,842069,Alto Potencial,95.1,11.6,4.4,2.5,-3.9,,
68823,Burwell,NE,249962,Alto Potencial,95.1,8.8,3.3,18.7,-5.6,41.808,-99.0995
63769,Oak Ridge,MO,269005,Alto Potencial,95.1,6.8,2.8,4.3,-1.8,37.5258,-89.7508
50058,Coon Rapids,IA,159947,Alto Potencial,95.1,8.7,1.9,4.4,-6.2,41.894,-94.68
14717,Canaedea,NY,184686,Alto Potencial,95.1,8.5,2.1,110.6,-4.8,42.364,-78.184
37361,Ocoee,TN,297187,Alto Potencial,95.1,8.6,3.3,9.5,-2.6,35.1025,-84.7136
1032,Goshen,MA,383722,Alto Potencial,95.1,8.5,4.2,14.7,-2.0,,
1902,Lynn,MA,528232,Alto Potencial,95.0,7.3,6.9,1.1,0.5,,
95050,Santa Clara,CA,1611527,Alto Potencial,95.0,11.2,10.6,2.8,2.4,37.3492,-121.953
22207,Arlington,VA,1346599,Alto Potencial,95.0,7.6,5.1,1.5,1.5,38.9033,-77.1263
95117,San Jose,CA,1765680,Alto Potencial,95.0,11.6,12.7,3.9,1.1,37.3108,-121.9623
7748,Middletown,NJ,724646,Alto Potencial,95.0,7.6,4.1,0.8,-1.9,,
15210,Mount Oliver,PA,107163,Alto Potencial,95.0,7.7,2.0,8.9,-3.2,40.4072,-79.9839
60051,,IL,305060,Alto Potencial,95.0,7.3,2.6,2.5,-3.1,42.3542,-88.2294
66046,Lawrence,KS,275131,Alto Potencial,95.0,7.8,4.0,3.1,-3.3,38.9369,-95.242
7481,Wyckoff,NJ,1030417,Alto Potencial,95.0,6.7,4.6,2.3,-0.7,,
1850,Lowell,MA,445187,Alto Potencial,95.0,6.8,5.6,0.9,-0.9,,
79360,Seminole,TX,245626,Alto Potencial,95.0,7.8,2.6,2.5,-0.5,32.721,-102.6828
68410,Nebraska City,NE,193098,Alto Potencial,95.0,8.4,2.3,3.9,-5.3,40.6747,-95.8619
13053,Dryden,NY,279822,Alto Potencial,95.0,7.8,3.4,2.8,-3.2,42.4861,-76.2872
40076,Waddy,KY,299529,Alto Potencial,95.0,8.9,3.2,2.1,-2.0,38.1054,-85.1288
37727,Del Rio,TN,234168,Alto Potencial,95.0,7.7,4.1,10.0,-0.4,35.883,-83.015
45658,Patriot,OH,171666,Alto Potencial,95.0,7.4,2.3,8.9,-2.1,38.777,-82.4275
52076,,IA,253396,Alto Potencial,95.0,9.7,3.6,2.7,-5.6,42.6832,-91.5409
51034,Mapleton,IA,170842,Alto Potencial,95.0,8.2,2.3,6.1,-3.3,42.1585,-95.7909
42140,Gamaliel,KY,129960,Alto Potencial,95.0,11.7,2.7,9.8,-9.6,36.654,-85.8134
63440,,MO,225110,Alto Potencial,95.0,8.6,4.8,8.3,-2.7,39.9962,-91.7216
67490,Wilson,KS,102776,Alto Potencial,95.0,8.0,1.3,8.9,-2.9,38.8134,-98.4432
66734,Farlington,KS,212217,Alto Potencial,95.0,10.4,3.6,0.0,-4.0,37.6163,-94.8479
92618,Irvine,CA,1623489,Alto Potencial,94.9,16.1,9.3,3.7,-2.6,33.7074,-117.7054
16506,Erie,PA,266904,Alto Potencial,94.9,7.2,2.8,1.9,-3.0,42.0738,-80.1484
60172,Roselle,IL,351463,Alto Potencial,94.9,6.2,2.8,1.1,1.7,41.9798,-88.0857
7444,Pompton Plains,NJ,675773,Alto Potencial,94.9,7.0,5.0,1.9,3.6,,
53581,,WI,221888,Alto Potencial,94.9,8.8,3.3,7.4,-4.7,43.3661,-90.4302
8201,Absecon,NJ,331357,Alto Potencial,94.9,8.8,3.9,2.0,-6.0,,
66076,Pomona,KS,264843,Alto Potencial,94.9,8.8,2.9,2.3,-6.0,38.6153,-95.4489
47145,Milltown,IN,196217,Alto Potencial,94.9,8.4,3.5,6.5,-5.2,38.3445,-86.3003
50207,New Sharon,IA,209165,Alto Potencial,94.9,9.0,2.5,5.6,-6.1,41.464,-92.6848
65254,Glasgow,MO,178258,Alto Potencial,94.9,8.6,2.7,9.8,-6.7,39.2257,-92.8318
47427,Coal City,IN,186475,Alto Potencial,94.9,7.3,2.1,23.3,-1.7,39.2303,-87.0458
57276,,SD,305477,Alto Potencial,94.9,8.1,4.1,2.3,-4.7,44.4132,-96.615
68947,Hildreth,NE,165795,Alto Potencial,94.9,9.6,2.2,2.9,-7.0,40.3217,-99.0571
67016,Bentley,KS,178463,Alto Potencial,94.9,7.1,2.0,3.1,-2.6,37.8866,-97.5166
82601,Casper,WY,276960,Alto Potencial,94.8,7.3,3.6,7.0,-2.2,42.8458,-106.3166
39051,Carthage,MS,164724,Alto Potencial,94.8,7.9,3.4,8.1,-1.9,32.7852,-89.5241
12566,Pine Bush,NY,424563,Alto Potencial,94.8,8.3,3.4,3.3,-4.5,41.6178,-74.3263
13152,Skaneateles,NY,602438,Alto Potencial,94.8,8.9,4.8,10.2,-5.4,42.9258,-76.4052
56164,,MN,173802,Alto Potencial,94.8,7.5,2.2,4.0,-0.9,43.9893,-96.2652
46366,North Judson,IN,206433,Alto Potencial,94.8,8.2,2.7,5.6,-4.6,41.215,-86.7759
27806,Aurora,NC,148895,Alto Potencial,94.8,8.7,3.1,15.4,-5.7,35.3023,-76.7994
47971,Oxford,IN,199810,Alto Potencial,94.8,8.2,3.2,3.9,-4.3,40.5217,-87.2526
53924,Cazenovia,WI,265192,Alto Potencial,94.8,9.4,3.4,12.1,-6.1,43.4987,-90.2796
49757,Mackinac Island,MI,428549,Alto Potencial,94.8,13.2,3.7,94.9,-5.8,45.8578,-84.6245
81424,Nucla,CO,248250,Alto Potencial,94.8,9.2,6.3,12.5,-5.7,38.2682,-108.5476
46104,Arlington,IN,222292,Alto Potencial,94.8,8.3,3.4,0.0,-4.4,39.6488,-85.5828
73749,Jet,OK,60444,Alto Potencial,94.8,11.9,1.1,20.6,-5.0,36.6929,-98.1721
23844,Drewryville,VA,220437,Alto Potencial,94.8,12.0,5.5,17.4,0.4,36.6854,-77.3591
46360,Michigan City,IN,217290,Alto Potencial,94.7,8.2,3.2,7.5,-5.8,41.698,-86.8699
95121,San Jose,CA,1277095,Alto Potencial,94.7,7.8,8.1,0.4,-0.2,37.3042,-121.8099
8822,Flemington,NJ,611773,Alto Potencial,94.7,6.6,3.8,0.8,0.3,,
20191,Reston,VA,625521,Alto Potencial,94.7,6.4,3.9,2.5,1.8,38.9318,-77.3527
2919,Johnston,RI,432180,Alto Potencial,94.7,8.0,4.2,2.4,-3.3,,
8629,Trenton,NJ,257233,Alto Potencial,94.7,8.6,2.5,0.7,-3.1,,
49302,,MI,456665,Alto Potencial,94.7,8.0,3.2,1.0,-3.9,42.8243,-85.4256
54154,Oconto Falls,WI,258149,Alto Potencial,94.7,8.2,3.8,2.6,-3.7,44.8755,-88.1555
43014,,OH,259067,Alto Potencial,94.7,7.0,3.5,4.2,-0.8,40.4557,-82.2639
96731,Kahuku,HI,1091632,Alto Potencial,94.7,13.1,12.3,17.9,2.1,21.675,-157.9725
66524,Overbrook,KS,260308,Alto Potencial,94.7,9.6,2.9,5.8,-6.2,38.7922,-95.5616
74455,Porum,OK,202423,Alto Potencial,94.7,8.7,3.5,27.3,-5.4,35.3631,-95.2607
66439,Horton,KS,102808,Alto Potencial,94.7,8.4,1.8,8.7,-6.2,39.6789,-95.5299
63060,Saint Clair,MO,233360,Alto Potencial,94.7,6.9,3.8,3.9,1.2,38.2743,-90.8903
47354,,IN,185157,Alto Potencial,94.7,8.3,2.6,2.7,-5.7,40.0475,-85.2108
68937,Elwood,NE,378174,Alto Potencial,94.7,7.3,4.1,29.8,2.5,40.5747,-99.8258
45650,Lynx,OH,136139,Alto Potencial,94.7,7.5,1.8,42.6,2.1,38.7391,-83.4262
